,Zip,Locality,Commune,CommuneFSO,District,DistrictFSO,Canton,CantonFSO,Language
656,2575,Hagneck,Hagneck,736,Verwaltungskreis Seeland,243,BE,2,de
657,3274,Hermrigen,Hermrigen,737,Verwaltungskreis Seeland,243,BE,2,de
658,2565,Jens,Jens,738,Verwaltungskreis Seeland,243,BE,2,de
659,2563,Ipsach,Ipsach,739,Verwaltungskreis Biel/Bienne,242,BE,2,de
660,2514,Ligerz,Ligerz,740,Verwaltungskreis Biel/Bienne,242,BE,2,de
661,3274,Merzligen,Merzligen,741,Verwaltungskreis Seeland,243,BE,2,de
662,2572,Mörigen,Mörigen,742,Verwaltungskreis Biel/Bienne,242,BE,2,de
663,2560,Nidau,Nidau,743,Verwaltungskreis Biel/Bienne,242,BE,2,de
664,2552,Orpund,Orpund,744,Verwaltungskreis Biel/Bienne,242,BE,2,de
665,2562,Port,Port,745,Verwaltungskreis Biel/Bienne,242,BE,2,de
666,2553,Safnern,Safnern,746,Verwaltungskreis Biel/Bienne,242,BE,2,de
667,2556,Scheuren,Scheuren,747,Verwaltungskreis Biel/Bienne,242,BE,2,de
668,2556,Schwadernau,Schwadernau,748,Verwaltungskreis Biel/Bienne,242,BE,2,de
669,2557,Studen BE,Studen (BE),749,Verwaltungskreis Seeland,243,BE,2,de
670,2572,Sutz,Sutz-Lattrigen,750,Verwaltungskreis Biel/Bienne,242,BE,2,de
671,2575,Täuffelen,Täuffelen,751,Verwaltungskreis Seeland,243,BE,2,de
672,2575,Gerolfingen,Täuffelen,751,Verwaltungskreis Seeland,243,BE,2,de
673,3272,Walperswil,Walperswil,754,Verwaltungskreis Seeland,243,BE,2,de
674,3252,Worben,Worben,755,Verwaltungskreis Seeland,243,BE,2,de
675,2512,Tüscherz-Alfermée,Twann-Tüscherz,756,Verwaltungskreis Biel/Bienne,242,BE,2,de
676,2513,Twann,Twann-Tüscherz,756,Verwaltungskreis Biel/Bienne,242,BE,2,de
677,3763,Därstetten,Därstetten,761,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
678,3764,Weissenburg,Därstetten,761,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
679,3753,Oey,Diemtigen,762,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
680,3754,Diemtigen,Diemtigen,762,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
681,3755,Horboden,Diemtigen,762,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
682,3756,Zwischenflüh,Diemtigen,762,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
683,3757,Schwenden im Diemtigtal,Diemtigen,762,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
684,3758,Latterbach,Erlenbach im Simmental,763,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
685,3762,Erlenbach im Simmental,Erlenbach im Simmental,763,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
686,3765,Oberwil im Simmental,Oberwil im Simmental,766,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
687,3647,Reutigen,Reutigen,767,Verwaltungskreis Thun,247,BE,2,de
688,3646,Einigen,Spiez,768,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
689,3700,Spiez,Spiez,768,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
690,3702,Hondrich,Spiez,768,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
691,3705,Faulensee,Spiez,768,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
692,3752,Wimmis,Wimmis,769,Verwaltungskreis Frutigen-Niedersimmental,249,BE,2,de
693,3631,Höfen b. Thun,Stocken-Höfen,770,Verwaltungskreis Thun,247,BE,2,de
694,3632,Niederstocken,Stocken-Höfen,770,Verwaltungskreis Thun,247,BE,2,de
695,3632,Oberstocken,Stocken-Höfen,770,Verwaltungskreis Thun,247,BE,2,de
696,3864,Guttannen,Guttannen,782,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
697,6083,Hasliberg Hohfluh,Hasliberg,783,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
698,6084,Hasliberg Wasserwendi,Hasliberg,783,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
699,6085,Hasliberg Goldern,Hasliberg,783,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
700,6086,Hasliberg Reuti,Hasliberg,783,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
701,3862,Innertkirchen,Innertkirchen,784,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
702,3863,Gadmen,Innertkirchen,784,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
703,3857,Unterbach BE,Meiringen,785,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
704,3860,Meiringen,Meiringen,785,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
705,3860,Brünig,Meiringen,785,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
706,3860,Rosenlaui,Schattenhalb,786,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
707,3860,Schattenhalb,Schattenhalb,786,Verwaltungskreis Interlaken-Oberhasli,250,BE,2,de
708,3766,Boltigen,Boltigen,791,Verwaltungskreis Obersimmental-Saanen,248,BE,2,de
709,3775,Lenk im Simmental,Lenk,792,Verwaltungskreis Obersimmental-Saanen,248,BE,2,de
710,3772,St. Stephan,St. Stephan,793,Verwaltungskreis Obersimmental-Saanen,248,BE,2,de
711,3773,Matten (St. Stephan),St. Stephan,793,Verwaltungskreis Obersimmental-Saanen,248,BE,2,de
712,3770,Zweisimmen,Zweisimmen,794,Verwaltungskreis Obersimmental-Saanen,248,BE,2,de
713,3771,Blankenburg,Zweisimmen,794,Verwaltungskreis Obersimmental-Saanen,248,BE,2,de
714,3776,Oeschseite,Zweisimmen,794,Verwaltungskreis Obersimmental-Saanen,248,BE,2,de
715,3784,Feutersoey,Gsteig,841,Verwaltungskreis Obersimmental-Saanen,248,BE,2,de
716,3785,Gsteig b. Gstaad,Gsteig,841,Verwaltungskreis Obersimmental-Saanen,248,BE,2,de
717,3782,Lauenen b. Gstaad,Lauenen,842,Verwaltungskreis Obersimmental-Saanen,248,BE,2,de
718,1657,Abländschen,Saanen,843,Verwaltungskreis Obersimmental-Saanen,248,BE,2,de
719,3777,Saanenmöser,Saanen,843,Verwaltungskreis Obersimmental-Saanen,248,BE,2,de
720,3778,Schönried,Saanen,843,Verwaltungskreis Obersimmental-Saanen,248,BE,2,de
721,3780,Gstaad,Saanen,843,Verwaltungskreis Obersimmental-Saanen,248,BE,2,de
722,3781,Turbach,Saanen,843,Verwaltungskreis Obersimmental-Saanen,248,BE,2,de
723,3783,Grund b. Gstaad,Saanen,843,Verwaltungskreis Obersimmental-Saanen,248,BE,2,de
724,3792,Saanen,Saanen,843,Verwaltungskreis Obersimmental-Saanen,248,BE,2,de
725,1738,Sangernboden,Guggisberg,852,Verwaltungskreis Bern-Mittelland,246,BE,2,de
726,3156,Riffenmatt,Guggisberg,852,Verwaltungskreis Bern-Mittelland,246,BE,2,de
727,3158,Guggisberg,Guggisberg,852,Verwaltungskreis Bern-Mittelland,246,BE,2,de
728,3159,Riedstätt,Guggisberg,852,Verwaltungskreis Bern-Mittelland,246,BE,2,de
729,3153,Rüschegg Gambach,Rüschegg,853,Verwaltungskreis Bern-Mittelland,246,BE,2,de
730,3154,Rüschegg Heubach,Rüschegg,853,Verwaltungskreis Bern-Mittelland,246,BE,2,de
731,3148,Lanzenhäusern,Schwarzenburg,855,Verwaltungskreis Bern-Mittelland,246,BE,2,de
732,3150,Schwarzenburg,Schwarzenburg,855,Verwaltungskreis Bern-Mittelland,246,BE,2,de
733,3152,Mamishaus,Schwarzenburg,855,Verwaltungskreis Bern-Mittelland,246,BE,2,de
734,3157,Milken,Schwarzenburg,855,Verwaltungskreis Bern-Mittelland,246,BE,2,de
735,3183,Albligen,Schwarzenburg,855,Verwaltungskreis Bern-Mittelland,246,BE,2,de
736,3123,Belp,Belp,861,Verwaltungskreis Bern-Mittelland,246,BE,2,de
737,3124,Belpberg,Belp,861,Verwaltungskreis Bern-Mittelland,246,BE,2,de
738,3664,Burgistein,Burgistein,863,Verwaltungskreis Thun,247,BE,2,de
739,3115,Gerzensee,Gerzensee,866,Verwaltungskreis Bern-Mittelland,246,BE,2,de
740,3663,Gurzelen,Gurzelen,867,Verwaltungskreis Thun,247,BE,2,de
741,3629,Jaberg,Jaberg,868,Verwaltungskreis Bern-Mittelland,246,BE,2,de
742,3126,Kaufdorf,Kaufdorf,869,Verwaltungskreis Bern-Mittelland,246,BE,2,de
743,3122,Kehrsatz,Kehrsatz,870,Verwaltungskreis Bern-Mittelland,246,BE,2,de
744,3116,Kirchdorf BE,Kirchdorf (BE),872,Verwaltungskreis Bern-Mittelland,246,BE,2,de
745,3116,Mühledorf BE,Kirchdorf (BE),872,Verwaltungskreis Bern-Mittelland,246,BE,2,de
746,3116,Noflen BE,Kirchdorf (BE),872,Verwaltungskreis Bern-Mittelland,246,BE,2,de
747,3126,Gelterfingen,Kirchdorf (BE),872,Verwaltungskreis Bern-Mittelland,246,BE,2,de
748,3087,Niedermuhlern,Niedermuhlern,877,Verwaltungskreis Bern-Mittelland,246,BE,2,de
749,3099,Rüti b. Riggisberg,Riggisberg,879,Verwaltungskreis Bern-Mittelland,246,BE,2,de
750,3128,Rümligen,Riggisberg,879,Verwaltungskreis Bern-Mittelland,246,BE,2,de
751,3132,Riggisberg,Riggisberg,879,Verwaltungskreis Bern-Mittelland,246,BE,2,de
752,3088,Rüeggisberg,Rüeggisberg,880,Verwaltungskreis Bern-Mittelland,246,BE,2,de
753,3088,Oberbütschel,Rüeggisberg,880,Verwaltungskreis Bern-Mittelland,246,BE,2,de
754,3089,Hinterfultigen,Rüeggisberg,880,Verwaltungskreis Bern-Mittelland,246,BE,2,de
755,3155,Helgisried-Rohrbach,Rüeggisberg,880,Verwaltungskreis Bern-Mittelland,246,BE,2,de
756,3662,Seftigen,Seftigen,883,Verwaltungskreis Thun,247,BE,2,de
757,3125,Toffen,Toffen,884,Verwaltungskreis Bern-Mittelland,246,BE,2,de
758,3628,Uttigen,Uttigen,885,Verwaltungskreis Thun,247,BE,2,de
759,3665,Wattenwil,Wattenwil,886,Verwaltungskreis Thun,247,BE,2,de
760,3086,Zimmerwald,Wald (BE),888,Verwaltungskreis Bern-Mittelland,246,BE,2,de
761,3086,Englisberg,Wald (BE),888,Verwaltungskreis Bern-Mittelland,246,BE,2,de
762,3127,Mühlethurnen,Thurnen,889,Verwaltungskreis Bern-Mittelland,246,BE,2,de
763,3127,Lohnstorf,Thurnen,889,Verwaltungskreis Bern-Mittelland,246,BE,2,de
764,3128,Kirchenthurnen,Thurnen,889,Verwaltungskreis Bern-Mittelland,246,BE,2,de
765,3536,Aeschau,Eggiwil,901,Verwaltungskreis Emmental,245,BE,2,de
766,3537,Eggiwil,Eggiwil,901,Verwaltungskreis Emmental,245,BE,2,de
767,3550,Langnau im Emmental,Langnau im Emmental,902,Verwaltungskreis Emmental,245,BE,2,de
768,3551,Oberfrittenbach,Langnau im Emmental,902,Verwaltungskreis Emmental,245,BE,2,de
769,3552,Bärau,Langnau im Emmental,902,Verwaltungskreis Emmental,245,BE,2,de
770,3553,Gohl,Langnau im Emmental,902,Verwaltungskreis Emmental,245,BE,2,de
771,3438,Lauperswil,Lauperswil,903,Verwaltungskreis Emmental,245,BE,2,de
772,3543,Emmenmatt,Lauperswil,903,Verwaltungskreis Emmental,245,BE,2,de
773,3538,Röthenbach im Emmental,Röthenbach im Emmental,904,Verwaltungskreis Emmental,245,BE,2,de
774,3433,Schwanden im Emmental,Rüderswil,905,Verwaltungskreis Emmental,245,BE,2,de
775,3436,Zollbrück,Rüderswil,905,Verwaltungskreis Emmental,245,BE,2,de
776,3437,Rüderswil,Rüderswil,905,Verwaltungskreis Emmental,245,BE,2,de
777,6197,Schangnau,Schangnau,906,Verwaltungskreis Emmental,245,BE,2,de
778,3534,Signau,Signau,907,Verwaltungskreis Emmental,245,BE,2,de
779,3535,Schüpbach,Signau,907,Verwaltungskreis Emmental,245,BE,2,de
780,3556,Trub,Trub,908,Verwaltungskreis Emmental,245,BE,2,de
781,3557,Fankhaus (Trub),Trub,908,Verwaltungskreis Emmental,245,BE,2,de
782,3555,Trubschachen,Trubschachen,909,Verwaltungskreis Emmental,245,BE,2,de
783,3633,Amsoldingen,Amsoldingen,921,Verwaltungskreis Thun,247,BE,2,de
784,3638,Blumenstein,Blumenstein,922,Verwaltungskreis Thun,247,BE,2,de
785,3615,Heimenschwand,Buchholterberg,923,Verwaltungskreis Thun,247,BE,2,de
786,3619,Eriz,Eriz,924,Verwaltungskreis Thun,247,BE,2,de
787,3617,Fahrni b. Thun,Fahrni,925,Verwaltungskreis Thun,247,BE,2,de
788,3625,Heiligenschwendi,Heiligenschwendi,927,Verwaltungskreis Thun,247,BE,2,de
789,3627,Heimberg,Heimberg,928,Verwaltungskreis Thun,247,BE,2,de
790,3626,Hünibach,Hilterfingen,929,Verwaltungskreis Thun,247,BE,2,de
791,3652,Hilterfingen,Hilterfingen,929,Verwaltungskreis Thun,247,BE,2,de
792,3622,Homberg b. Thun,Homberg,931,Verwaltungskreis Thun,247,BE,2,de
793,3623,Horrenbach,Horrenbach-Buchen,932,Verwaltungskreis Thun,247,BE,2,de
794,3623,Buchen BE,Horrenbach-Buchen,932,Verwaltungskreis Thun,247,BE,2,de
795,3653,Oberhofen am Thunersee,Oberhofen am Thunersee,934,Verwaltungskreis Thun,247,BE,2,de
796,3638,Pohlern,Pohlern,936,Verwaltungskreis Thun,247,BE,2,de
797,3654,Gunten,Sigriswil,938,Verwaltungskreis Thun,247,BE,2,de
798,3655,Sigriswil,Sigriswil,938,Verwaltungskreis Thun,247,BE,2,de
799,3656,Tschingel ob Gunten,Sigriswil,938,Verwaltungskreis Thun,247,BE,2,de
800,3656,Aeschlen ob Gunten,Sigriswil,938,Verwaltungskreis Thun,247,BE,2,de
801,3656,Ringoldswil,Sigriswil,938,Verwaltungskreis Thun,247,BE,2,de
802,3657,Schwanden (Sigriswil),Sigriswil,938,Verwaltungskreis Thun,247,BE,2,de
803,3658,Merligen,Sigriswil,938,Verwaltungskreis Thun,247,BE,2,de
804,3612,Steffisburg,Steffisburg,939,Verwaltungskreis Thun,247,BE,2,de
805,3613,Steffisburg,Steffisburg,939,Verwaltungskreis Thun,247,BE,2,de
806,3624,Schwendibach,Steffisburg,939,Verwaltungskreis Thun,247,BE,2,de
807,3623,Teuffenthal b. Thun,Teuffenthal (BE),940,Verwaltungskreis Thun,247,BE,2,de
808,3634,Thierachern,Thierachern,941,Verwaltungskreis Thun,247,BE,2,de
809,3600,Thun,Thun,942,Verwaltungskreis Thun,247,BE,2,de
810,3603,Thun,Thun,942,Verwaltungskreis Thun,247,BE,2,de
811,3604,Thun,Thun,942,Verwaltungskreis Thun,247,BE,2,de
812,3608,Thun,Thun,942,Verwaltungskreis Thun,247,BE,2,de
813,3624,Goldiwil (Thun),Thun,942,Verwaltungskreis Thun,247,BE,2,de
814,3645,Gwatt (Thun),Thun,942,Verwaltungskreis Thun,247,BE,2,de
815,3635,Uebeschi,Uebeschi,943,Verwaltungskreis Thun,247,BE,2,de
816,3661,Uetendorf,Uetendorf,944,Verwaltungskreis Thun,247,BE,2,de
817,3614,Unterlangenegg,Unterlangenegg,945,Verwaltungskreis Thun,247,BE,2,de
818,3616,Schwarzenegg,Unterlangenegg,945,Verwaltungskreis Thun,247,BE,2,de
819,3618,Süderen,Wachseldorn,946,Verwaltungskreis Thun,247,BE,2,de
820,3645,Zwieselberg,Zwieselberg,947,Verwaltungskreis Thun,247,BE,2,de
821,3636,Längenbühl,Forst-Längenbühl,948,Verwaltungskreis Thun,247,BE,2,de
822,3636,Forst b. Längenbühl,Forst-Längenbühl,948,Verwaltungskreis Thun,247,BE,2,de
823,3416,Affoltern im Emmental,Affoltern im Emmental,951,Verwaltungskreis Emmental,245,BE,2,de
824,3462,Weier im Emmental,Affoltern im Emmental,951,Verwaltungskreis Emmental,245,BE,2,de
825,3463,Häusernmoos im Emmental,Affoltern im Emmental,951,Verwaltungskreis Emmental,245,BE,2,de
826,3465,Dürrenroth,Dürrenroth,952,Verwaltungskreis Emmental,245,BE,2,de
827,4952,Eriswil,Eriswil,953,Verwaltungskreis Oberaargau,244,BE,2,de
828,4950,Huttwil,Huttwil,954,Verwaltungskreis Oberaargau,244,BE,2,de
829,4953,Schwarzenbach (Huttwil),Huttwil,954,Verwaltungskreis Oberaargau,244,BE,2,de
830,3432,Lützelflüh-Goldbach,Lützelflüh,955,Verwaltungskreis Emmental,245,BE,2,de
831,3435,Ramsei,Lützelflüh,955,Verwaltungskreis Emmental,245,BE,2,de
832,3439,Ranflüh,Lützelflüh,955,Verwaltungskreis Emmental,245,BE,2,de
833,3452,Grünenmatt,Lützelflüh,955,Verwaltungskreis Emmental,245,BE,2,de
834,3415,Rüegsauschachen,Rüegsau,956,Verwaltungskreis Emmental,245,BE,2,de
835,3417,Rüegsau,Rüegsau,956,Verwaltungskreis Emmental,245,BE,2,de
836,3418,Rüegsbach,Rüegsau,956,Verwaltungskreis Emmental,245,BE,2,de
837,3454,Sumiswald,Sumiswald,957,Verwaltungskreis Emmental,245,BE,2,de
838,3455,Grünen,Sumiswald,957,Verwaltungskreis Emmental,245,BE,2,de
839,3457,Wasen im Emmental,Sumiswald,957,Verwaltungskreis Emmental,245,BE,2,de
840,3453,Heimisbach,Trachselwald,958,Verwaltungskreis Emmental,245,BE,2,de
841,3456,Trachselwald,Trachselwald,958,Verwaltungskreis Emmental,245,BE,2,de
842,3464,Schmidigen-Mühleweg,Walterswil (BE),959,Verwaltungskreis Oberaargau,244,BE,2,de
843,4942,Walterswil BE,Walterswil (BE),959,Verwaltungskreis Oberaargau,244,BE,2,de
844,4954,Wyssachen,Wyssachen,960,Verwaltungskreis Oberaargau,244,BE,2,de
845,4536,Attiswil,Attiswil,971,Verwaltungskreis Oberaargau,244,BE,2,de
846,3376,Berken,Berken,972,Verwaltungskreis Oberaargau,244,BE,2,de
847,3366,Bettenhausen,Bettenhausen,973,Verwaltungskreis Oberaargau,244,BE,2,de
848,3366,Bollodingen,Bettenhausen,973,Verwaltungskreis Oberaargau,244,BE,2,de
849,4539,Farnern,Farnern,975,Verwaltungskreis Oberaargau,244,BE,2,de
850,3376,Graben,Graben,976,Verwaltungskreis Oberaargau,244,BE,2,de
851,3372,Wanzwil,Heimenhausen,977,Verwaltungskreis Oberaargau,244,BE,2,de
852,3373,Röthenbach Herzogenbuchsee,Heimenhausen,977,Verwaltungskreis Oberaargau,244,BE,2,de
853,3373,Heimenhausen,Heimenhausen,977,Verwaltungskreis Oberaargau,244,BE,2,de
854,3360,Herzogenbuchsee,Herzogenbuchsee,979,Verwaltungskreis Oberaargau,244,BE,2,de
855,3363,Oberönz,Herzogenbuchsee,979,Verwaltungskreis Oberaargau,244,BE,2,de
856,3375,Inkwil,Inkwil,980,Verwaltungskreis Oberaargau,244,BE,2,de
857,4704,Niederbipp,Niederbipp,981,Verwaltungskreis Oberaargau,244,BE,2,de
858,4704,Wolfisberg,Niederbipp,981,Verwaltungskreis Oberaargau,244,BE,2,de
859,3362,Niederönz,Niederönz,982,Verwaltungskreis Oberaargau,244,BE,2,de
860,4538,Oberbipp,Oberbipp,983,Verwaltungskreis Oberaargau,244,BE,2,de
861,3367,Ochlenberg,Ochlenberg,985,Verwaltungskreis Oberaargau,244,BE,2,de
862,3476,Oschwand,Ochlenberg,985,Verwaltungskreis Oberaargau,244,BE,2,de
863,4539,Rumisberg,Rumisberg,987,Verwaltungskreis Oberaargau,244,BE,2,de
864,3365,Grasswil,Seeberg,988,Verwaltungskreis Oberaargau,244,BE,2,de
865,3365,Seeberg,Seeberg,988,Verwaltungskreis Oberaargau,244,BE,2,de
866,3475,Riedtwil,Seeberg,988,Verwaltungskreis Oberaargau,244,BE,2,de
867,3475,Hermiswil,Seeberg,988,Verwaltungskreis Oberaargau,244,BE,2,de
868,3367,Thörigen,Thörigen,989,Verwaltungskreis Oberaargau,244,BE,2,de
869,3380,Walliswil b. Niederbipp,Walliswil bei Niederbipp,990,Verwaltungskreis Oberaargau,244,BE,2,de
870,3377,Walliswil b. Wangen,Walliswil bei Wangen,991,Verwaltungskreis Oberaargau,244,BE,2,de
871,3380,Wangen an der Aare,Wangen an der Aare,992,Verwaltungskreis Oberaargau,244,BE,2,de
872,3374,Wangenried,Wangenried,993,Verwaltungskreis Oberaargau,244,BE,2,de
873,4537,Wiedlisbach,Wiedlisbach,995,Verwaltungskreis Oberaargau,244,BE,2,de
874,6112,Doppleschwand,Doppleschwand,1001,Wahlkreis Entlebuch,316,LU,3,de
875,6162,Entlebuch,Entlebuch,1002,Wahlkreis Entlebuch,316,LU,3,de
876,6162,Rengg,Entlebuch,1002,Wahlkreis Entlebuch,316,LU,3,de
877,6162,Finsterwald b. Entlebuch,Entlebuch,1002,Wahlkreis Entlebuch,316,LU,3,de
878,6163,Ebnet,Entlebuch,1002,Wahlkreis Entlebuch,316,LU,3,de
879,6173,Flühli LU,Flühli,1004,Wahlkreis Entlebuch,316,LU,3,de
880,6174,Sörenberg,Flühli,1004,Wahlkreis Entlebuch,316,LU,3,de
881,6166,Hasle LU,Hasle (LU),1005,Wahlkreis Entlebuch,316,LU,3,de
882,6110,Fontannen b. Wolhusen,Romoos,1007,Wahlkreis Entlebuch,316,LU,3,de
883,6113,Romoos,Romoos,1007,Wahlkreis Entlebuch,316,LU,3,de
884,6167,Bramboden,Romoos,1007,Wahlkreis Entlebuch,316,LU,3,de
885,6170,Schüpfheim,Schüpfheim,1008,Wahlkreis Entlebuch,316,LU,3,de
886,6105,Schachen LU,Werthenstein,1009,Wahlkreis Entlebuch,316,LU,3,de
887,6106,Werthenstein,Werthenstein,1009,Wahlkreis Entlebuch,316,LU,3,de
888,6182,Escholzmatt,Escholzmatt-Marbach,1010,Wahlkreis Entlebuch,316,LU,3,de
889,6192,Wiggen,Escholzmatt-Marbach,1010,Wahlkreis Entlebuch,316,LU,3,de
890,6196,Marbach LU,Escholzmatt-Marbach,1010,Wahlkreis Entlebuch,316,LU,3,de
891,6287,Aesch LU,Aesch (LU),1021,Wahlkreis Hochdorf,313,LU,3,de
892,6275,Ballwil,Ballwil,1023,Wahlkreis Hochdorf,313,LU,3,de
893,6020,Emmenbrücke,Emmen,1024,Wahlkreis Hochdorf,313,LU,3,de
894,6032,Emmen,Emmen,1024,Wahlkreis Hochdorf,313,LU,3,de
895,6294,Ermensee,Ermensee,1025,Wahlkreis Hochdorf,313,LU,3,de
896,6274,Eschenbach LU,Eschenbach (LU),1026,Wahlkreis Hochdorf,313,LU,3,de
897,6284,Gelfingen,Hitzkirch,1030,Wahlkreis Hochdorf,313,LU,3,de
898,6284,Sulz LU,Hitzkirch,1030,Wahlkreis Hochdorf,313,LU,3,de
899,6285,Hitzkirch,Hitzkirch,1030,Wahlkreis Hochdorf,313,LU,3,de
900,6285,Retschwil,Hitzkirch,1030,Wahlkreis Hochdorf,313,LU,3,de
901,6286,Altwis,Hitzkirch,1030,Wahlkreis Hochdorf,313,LU,3,de
902,6289,Müswangen,Hitzkirch,1030,Wahlkreis Hochdorf,313,LU,3,de
903,6289,Hämikon,Hitzkirch,1030,Wahlkreis Hochdorf,313,LU,3,de
904,6289,Hämikon,Hitzkirch,1030,Wahlkreis Hochdorf,313,LU,3,de
905,6295,Mosen,Hitzkirch,1030,Wahlkreis Hochdorf,313,LU,3,de
906,6280,Hochdorf,Hochdorf,1031,Wahlkreis Hochdorf,313,LU,3,de
907,6280,Urswil,Hochdorf,1031,Wahlkreis Hochdorf,313,LU,3,de
908,6283,Baldegg,Hochdorf,1031,Wahlkreis Hochdorf,313,LU,3,de
909,6276,Hohenrain,Hohenrain,1032,Wahlkreis Hochdorf,313,LU,3,de
910,6277,Kleinwangen,Hohenrain,1032,Wahlkreis Hochdorf,313,LU,3,de
911,6277,Lieli LU,Hohenrain,1032,Wahlkreis Hochdorf,313,LU,3,de
912,6034,Inwil,Inwil,1033,Wahlkreis Hochdorf,313,LU,3,de
913,6026,Rain,Rain,1037,Wahlkreis Hochdorf,313,LU,3,de
914,6027,Römerswil LU,Römerswil,1039,Wahlkreis Hochdorf,313,LU,3,de
915,6028,Herlisberg,Römerswil,1039,Wahlkreis Hochdorf,313,LU,3,de
916,6023,Rothenburg,Rothenburg,1040,Wahlkreis Hochdorf,313,LU,3,de
917,6288,Schongau,Schongau,1041,Wahlkreis Hochdorf,313,LU,3,de
918,6043,Adligenswil,Adligenswil,1051,Wahlkreis Luzern-Land,312,LU,3,de
919,6033,Buchrain,Buchrain,1052,Wahlkreis Luzern-Land,312,LU,3,de
920,6035,Perlen,Buchrain,1052,Wahlkreis Luzern-Land,312,LU,3,de
921,6036,Dierikon,Dierikon,1053,Wahlkreis Luzern-Land,312,LU,3,de
922,6030,Ebikon,Ebikon,1054,Wahlkreis Luzern-Land,312,LU,3,de
923,6038,Gisikon,Gisikon,1055,Wahlkreis Luzern-Land,312,LU,3,de
924,6404,Greppen,Greppen,1056,Wahlkreis Luzern-Land,312,LU,3,de
925,6038,Honau,Honau,1057,Wahlkreis Luzern-Land,312,LU,3,de
926,6005,St. Niklausen LU,Horw,1058,Wahlkreis Luzern-Land,312,LU,3,de
927,6047,Kastanienbaum,Horw,1058,Wahlkreis Luzern-Land,312,LU,3,de
928,6048,Horw,Horw,1058,Wahlkreis Luzern-Land,312,LU,3,de
929,6010,Kriens,Kriens,1059,Wahlkreis Luzern-Land,312,LU,3,de
930,6012,Obernau,Kriens,1059,Wahlkreis Luzern-Land,312,LU,3,de
931,6003,Luzern,Luzern,1061,Wahlkreis Luzern-Stadt,311,LU,3,de
932,6004,Luzern,Luzern,1061,Wahlkreis Luzern-Stadt,311,LU,3,de
933,6005,Luzern,Luzern,1061,Wahlkreis Luzern-Stadt,311,LU,3,de
934,6006,Luzern,Luzern,1061,Wahlkreis Luzern-Stadt,311,LU,3,de
935,6014,Luzern,Luzern,1061,Wahlkreis Luzern-Stadt,311,LU,3,de
936,6015,Luzern,Luzern,1061,Wahlkreis Luzern-Stadt,311,LU,3,de
937,6102,Malters,Malters,1062,Wahlkreis Luzern-Land,312,LU,3,de
938,6045,Meggen,Meggen,1063,Wahlkreis Luzern-Land,312,LU,3,de
939,6344,Meierskappel,Meierskappel,1064,Wahlkreis Luzern-Land,312,LU,3,de
940,6037,Root,Root,1065,Wahlkreis Luzern-Land,312,LU,3,de
941,6039,Root D4,Root,1065,Wahlkreis Luzern-Land,312,LU,3,de
942,6013,Eigenthal,Schwarzenberg,1066,Wahlkreis Luzern-Land,312,LU,3,de
943,6103,Schwarzenberg LU,Schwarzenberg,1066,Wahlkreis Luzern-Land,312,LU,3,de
944,6044,Udligenswil,Udligenswil,1067,Wahlkreis Luzern-Land,312,LU,3,de
945,6354,Vitznau,Vitznau,1068,Wahlkreis Luzern-Land,312,LU,3,de
946,6353,Weggis,Weggis,1069,Wahlkreis Luzern-Land,312,LU,3,de
947,6356,Rigi Kaltbad,Weggis,1069,Wahlkreis Luzern-Land,312,LU,3,de
948,6025,Neudorf,Beromünster,1081,Wahlkreis Sursee,314,LU,3,de
949,6215,Beromünster,Beromünster,1081,Wahlkreis Sursee,314,LU,3,de
950,6215,Schwarzenbach LU,Beromünster,1081,Wahlkreis Sursee,314,LU,3,de
951,6222,Gunzwil,Beromünster,1081,Wahlkreis Sursee,314,LU,3,de
952,6233,Büron,Büron,1082,Wahlkreis Sursee,314,LU,3,de
953,6018,Buttisholz,Buttisholz,1083,Wahlkreis Sursee,314,LU,3,de
